Customer_Name,Gender,Salary,Area,Sub_category,Brand,Price,Quantity,Order Date,Recency,History,Offer,Profit
Lazaro Mollison,Female,54581.38,Surburban,Casual Cloths,TOM_BU,799,1,31-03-2017,3,8264.9,50,188.1404
Ellsworth Rieg,Male,55903.59,Surburban,Casual Cloths,TOM_BU,1199,2,03-03-2016,8,13384.7,54,219.4514
Brinda Mrkvicka,Female,64763.05,Surburban,Casual Cloths,TOM_BU,799,1,03-03-2016,2,8831.9,32,129.5865
Florinda Mackedanz,Male,70805.33,Surburban,Casual Cloths,TOM_BU,799,2,03-03-2016,6,7490.7,25,79.8912
Nadine Swartzbeck,Female,26469.25,Urban,Casual Cloths,TOM_BU,799,1,23-08-2015,7,32313.4,25,2.772
Arlette Torchio,Female,9594,Surburban,Casual Cloths,TOM_BU,999,1,23-08-2015,6,5649.7,55,3.6288
Adolph Krivanec,Male,63993.7,Urban,Casual Cloths,TOM_BU,799,1,23-08-2015,8,3795.4,55,2.256
Georgiana Colbath,Female,60231.4,Surburban,Casual Cloths,TOM_BU,799,1,23-08-2015,10,813.4,25,-13.5548
Rana Lehn,Female,56531.3,Surburban,Casual Cloths,TOM_BU,799,1,27-04-2017,7,37972.2,32,11.592
Chi Morgan,Male,53685.4,Urban,Casual Cloths,TOM_BU,799,1,27-04-2017,10,3819.2,25,-42.1096
Starr Prothro,Male,7931.2,Urban,Casual Cloths,TOM_BU,799,1,14-04-2017,10,18984,25,3.5022
Glennis Roseum,Male,53459.77,Surburban,Casual Cloths,TOM_BU,799,1,14-04-2017,10,16970.1,25,9.0882
Thea Petermeier,Male,58829.87,Rural,Casual Cloths,TOM_BU,549,1,22-12-2017,7,9217.6,9,34.758
Rosalind Persechino,Female,55933.24,Urban,Casual Cloths,TOM_BU,799,1,22-12-2017,3,6909.7,25,50.8254
Shenika Tapian,Male,60356.37,Surburban,Casual Cloths,TOM_BU,799,1,08-12-2016,6,24560.2,25,-9.5018
Veta Vandeberg,Male,102136.78,Surburban,Casual Cloths,TOM_BU,799,1,23-03-2017,12,19938.1,25,11.556
Herschel Geneseo,Male,63606.8,Urban,Casual Cloths,TOM_BU,799,3,25-07-2016,1,11172,25,5.6956
Dianne Tomasic,Male,58020.26,Surburban,Casual Cloths,TOM_BU,1499,3,10-07-2017,3,23084.6,60,26.1156
Micah Gerten,Female,51987.61,Surburban,Casual Cloths,TOM_BU,799,1,17-07-2016,3,28662.2,25,10.0878
Kaycee Alaibilla,Male,48799.26,Rural,Casual Cloths,TOM_BU,799,1,17-07-2016,1,15334.9,32,4.8588
Tesha Brang,Male,46591.36,Surburban,Casual Cloths,TOM_BU,799,1,17-07-2016,6,16567.6,25,3.7436
Marya Chhour,Female,62071.53,Surburban,Casual Cloths,TOM_BU,799,4,17-07-2016,4,310.8,25,25.4016
Ronnie Kettelle,Female,56756.78,Surburban,Casual Cloths,TOM_BU,799,2,17-07-2016,12,29921.5,25,47.7306
Mabel Fower,Male,58199.35,Urban,Casual Cloths,TOM_BU,799,3,23-08-2016,2,2126.6,25,62.82
Harley Works,Male,67974.74,Surburban,Casual Cloths,TOM_BU,799,1,23-08-2016,5,92.4,25,63.873
Joye Nedman,Female,63446.72,Surburban,Casual Cloths,TOM_BU,799,2,23-08-2016,3,18088,25,16.9932
Luisa Harnish,Female,57396.54,Urban,Casual Cloths,TOM_BU,799,1,23-08-2016,4,1904.7,25,-39.9528
Stacey Lortz,Male,80164.56,Surburban,Casual Cloths,TOM_BU,597,1,23-08-2016,10,5037.2,3,11.206
Reyes Mesmer,Male,62053.2,Surburban,Casual Cloths,TOM_BU,499,1,23-08-2016,2,1343.3,44,0.1588
Colby Scotts,Male,49345.64,Urban,Casual Cloths,TOM_BU,799,2,11-06-2015,1,19812.8,60,31.198
India Sifford,Female,43049.17,Urban,Casual Cloths,TOM_BU,1299,1,11-06-2015,4,1608.6,38,7.596
Brunilda Coin,Female,45573.83,Urban,Casual Cloths,TOM_BU,799,1,11-06-2015,3,3257.8,35,-62.88
Jenifer Emanuel,Female,30278.09,Surburban,Casual Cloths,TOM_BU,597,1,11-06-2015,9,5166,3,-3.14
Makeda Nosis,Female,84676.8,Surburban,Casual Cloths,TOM_BU,1299,1,11-06-2015,11,2029.3,46,51.8312
Vivan Oppy,Male,27908.31,Rural,Casual Cloths,TOM_BU,799,1,11-06-2015,10,7604.1,50,21.1428
Eric Gazzola,Male,39038.32,Surburban,Casual Cloths,TOM_BU,749,1,08-09-2017,6,11626.3,14,-47.3968
Thersa Davirro,Male,29693.99,Surburban,Casual Cloths,TOM_BU,799,1,02-10-2017,2,3679.2,55,23.0864
Mindy Presnal,Male,35111.31,Urban,Casual Cloths,TOM_BU,1299,1,16-12-2014,9,31038,38,14.6718
Luis Metzner,Male,3407.9,Urban,Casual Cloths,TOM_BU,699,1,16-12-2014,9,17040.8,70,18.1176
Dawne Mcloud,Male,35146.53,Urban,Casual Cloths,TOM_BU,699,1,16-12-2014,2,13333.6,70,39.5
Karrie Kinikini,Male,2753.35,Surburban,Casual Cloths,TOM_BU,399,1,16-12-2014,1,284.9,43,70.5564
Mila Hair,Male,35601.48,Urban,Casual Cloths,TOM_BU,799,1,24-08-2014,10,3084.2,26,4.4352
Gilma Jefferys,Male,38884.61,Surburban,Casual Cloths,TOM_BU,749,1,12-11-2017,1,4654.3,14,-45.84
Armanda Mcduffie,Male,29682.32,Urban,Casual Cloths,TOM_BU,999,1,12-11-2017,6,1421,40,-15.5904
Vonda Normandeau,Male,35764.58,Urban,Casual Cloths,TOM_BU,1499,1,12-11-2017,5,16980.6,60,8.499
Truman Mondale,Male,3389.35,Urban,Casual Cloths,TOM_BU,1299,1,12-11-2017,7,8603.7,46,4.4312
Elvis Tenuta,Female,33878.8,Urban,Casual Cloths,TOM_BU,799,2,12-11-2017,8,1645.7,26,-0.5598
Loise Dedaj,Male,28146.6,Urban,Casual Cloths,TOM_BU,499,1,12-11-2017,5,7042,20,-17.7072
Jannette Pedder,Female,40295.24,Rural,Casual Cloths,TOM_BU,799,1,25-04-2015,1,15623.3,56,90.8292
Margo Rand,Male,30747.37,Urban,Casual Cloths,TOM_BU,499,1,12-12-2014,9,5652.5,14,-336.6272
Dahlia Benett,Male,34724.07,Rural,Casual Cloths,TOM_BU,549,1,25-09-2017,6,849.1,9,35.988
Dominga Mckeon,Male,40641.51,Surburban,Casual Cloths,TOM_BU,799,1,25-09-2017,2,3104.5,56,0.9282
Hollis Keomuangtai,Male,32551.23,Rural,Casual Cloths,TOM_BU,549,1,05-09-2016,5,1718.5,9,-24.843
Carry Ziller,Male,35484.8,Rural,Casual Cloths,TOM_BU,299,1,11-02-2017,10,319.9,40,108.3528
Bong Fears,Female,2732.15,Urban,Casual Cloths,TOM_BU,549,3,11-02-2017,9,22157.1,9,7.7679
Yolande Staiano,Male,44277,Rural,Casual Cloths,TOM_BU,799,2,30-06-2014,11,3521.7,31,10.368
Lottie Hegdahl,Female,7160,Surburban,Casual Cloths,TOM_BU,499,2,07-06-2016,7,27487.6,20,15.552
Jose Kylish,Female,1921.25,Urban,Casual Cloths,TOM_BU,799,2,20-12-2014,4,333.9,32,14.904
Tuyet Abramovitz,Female,45751.7,Surburban,Casual Cloths,TOM_BU,799,1,15-12-2015,2,5739.3,56,607.608
Pearline Provenzano,Male,41600.64,Urban,Casual Cloths,TOM_BU,398,2,15-12-2015,2,36029.7,3,-2639.9912
Robt Hankison,Male,33444.38,Surburban,Casual Cloths,TOM_BU,1499,1,15-12-2015,2,4039,60,-16.998
Shawnee Kesten,Male,44477.12,Rural,Casual Cloths,TOM_BU,999,3,15-12-2015,2,21336,57,69.0018
Lacresha Quinones,Male,2051.1,Surburban,Casual Cloths,TOM_BU,1000,1,20-07-2017,9,1738.1,64,331.191
Basilia Vinroe,Male,2587.77,Surburban,Casual Cloths,TOM_BU,499,2,03-08-2014,10,18074,20,33.7212
Aleisha Areizaga,Male,1519.8,Surburban,Casual Cloths,TOM_BU,799,2,24-08-2015,3,9202.9,32,-75.8304
Frank Tryninewski,Female,702.25,Rural,Casual Cloths,TOM_BU,299,2,24-08-2015,5,15695.4,33,11.7
Ria Steinhorst,Male,4981.2,Rural,Casual Cloths,TOM_BU,549,2,26-03-2016,1,4146.1,9,5.9185
Carla Kallenberger,Female,25083.53,Surburban,Casual Cloths,TOM_BU,799,2,26-03-2016,1,30898.7,25,-17.9964
Lashanda Skahan,Male,41095.63,Urban,Casual Cloths,TOM_BU,999,1,12-09-2014,6,11621.4,66,-8.029
Jarod Catalina,Male,18303.18,Urban,Casual Cloths,TOM_BU,799,1,21-09-2014,10,15543.5,25,7.3132
Leoma Rabago,Male,37571.97,Surburban,Sports Cloths,TOM_BU,449,1,21-09-2014,7,2097.9,23,36.8245
Yasuko Greeves,Female,2141.2,Urban,Casual Cloths,TOM_BU,1097,1,21-09-2014,10,8929.2,26,15.4752
Jimmie Snelling,Male,19383.37,Surburban,Casual Cloths,TOM_BU,499,3,21-09-2014,10,33670,20,17.334
Titus Dugre,Male,33143.54,Surburban,Casual Cloths,TOM_BU,1499,1,21-09-2014,1,32561.9,60,23.9984
Joanne Teoh,Male,20198.4,Urban,Casual Cloths,TOM_BU,599,1,21-09-2014,2,4216.8,50,9.4815
Suzi Groom,Male,2454.3,Urban,Casual Cloths,TOM_BU,799,2,29-10-2016,5,2715.3,18,32.16
Denny Amazan,Male,2698.92,Surburban,Casual Cloths,TOM_BU,799,1,28-05-2016,1,9054.5,13,-24.392
Willie Coughlan,Female,37363.25,Rural,Casual Cloths,TOM_BU,799,1,28-05-2016,8,1019.2,68,19.435
Margurite Brake,Female,37288.65,Surburban,Casual Cloths,TOM_BU,1097,1,21-12-2017,3,7630,22,11.2236
Arlen Romack,Male,41633.64,Urban,Casual Cloths,TOM_BU,1499,1,21-03-2016,1,18411.4,60,-4.752
Shaniqua Corna,Male,77780.49,Surburban,Casual Cloths,TOM_BU,499,1,21-03-2016,12,486.5,20,0
William Boccard,Female,100836.11,Urban,Casual Cloths,TOM_BU,1599,3,21-03-2016,1,13462.4,43,1.5066
Silva Riviere,Female,73983.64,Surburban,Casual Cloths,TOM_BU,799,1,11-11-2017,2,8100.4,13,50.9208
Gearldine Haberle,Female,74787.5,Surburban,Casual Cloths,TOM_BU,1599,1,23-09-2017,9,166.6,43,-240.784
Azalee Aja,Female,72569.38,Surburban,Casual Cloths,TOM_BU,599,2,23-09-2017,5,856.8,33,0.5998
Kimbery Plikerd,Male,6204.07,Surburban,Casual Cloths,TOM_BU,499,3,10-09-2017,10,10181.5,20,9.0048
Ricarda Kratt,Male,32135.19,Surburban,Casual Cloths,TOM_BU,1299,1,05-12-2017,12,10073.7,38,6.0726
Macy Massay,Female,8113.82,Urban,Casual Cloths,TOM_BU,599,1,05-12-2017,8,10474.8,33,18.1908
Carol Normington,Male,5640.77,Surburban,Suits,TOM_BU,1299,1,05-12-2017,9,679,46,68.823
Blythe Czaplinski,Male,9669.28,Surburban,Casual Cloths,TOM_BU,549,1,09-11-2017,10,1694,9,4.4344
Tanesha Tesseneer,Male,49904.49,Surburban,Casual Cloths,TOM_BU,899,1,09-11-2017,6,9543.1,55,355.4466
Yaeko Orndoff,Male,51152.29,Surburban,Casual Cloths,TOM_BU,1299,1,09-11-2017,4,1770.3,46,473.6106
Broderick Lorenz,Male,51881.97,Surburban,Suits,TOM_BU,799,1,09-11-2017,5,20169.8,12,157.8702
Twila Shadle,Male,29045.62,Urban,Suits,TOM_BU,799,1,07-11-2014,11,30716,36,-44.2782
Sarina Pead,Male,32303.25,Urban,Casual Cloths,TOM_BU,899,1,07-11-2014,10,13288.8,47,26.9526
Candra Peets,Male,59009.33,Surburban,Casual Cloths,TOM_BU,799,1,12-03-2017,1,11179.7,51,32.1678
Von Aprigliano,Male,57051.74,Urban,Casual Cloths,TOM_BU,899,1,20-10-2017,8,26807.2,44,1.8
Natalya Verso,Female,36794.28,Urban,Casual Cloths,TOM_BU,799,1,20-10-2017,8,20849.5,50,7.5864
Stanton Rigazio,Male,28352.7,Surburban,Casual Cloths,TOM_BU,349,1,27-12-2015,3,7906.5,36,-3.168
Dona Larner,Female,28309.83,Surburban,Casual Cloths,TOM_BU,599,1,02-10-2017,2,5243.7,47,17.1574
Cortney Choice,Male,29644.8,Urban,Casual Cloths,TOM_BU,799,1,04-06-2017,10,29572.2,50,-9.555
Ira Betterton,Female,39129.72,Surburban,Casual Cloths,TOM_BU,699,2,01-09-2014,2,531.3,14,-6.0192
Vanna Pickle,Female,30887.34,Rural,Casual Cloths,TOM_BU,499,1,01-09-2014,5,25944.8,30,10.8864
Bo Sabota,Male,38788.49,Rural,Casual Cloths,TOM_BU,899,2,08-08-2016,9,18701.2,41,0.2334
Nathalie Corners,Female,32849.87,Urban,Casual Cloths,TOM_BU,699,1,22-07-2017,7,4719.4,49,14.0859
Rodney Lockamy,Female,37540.08,Surburban,Casual Cloths,TOM_BU,799,1,10-07-2015,11,31287.9,12,-2.244
Elena Hairr,Female,37375.21,Surburban,Casual Cloths,TOM_BU,699,1,01-12-2014,5,14464.1,23,9.5968
Blossom Kraatz,Male,36887.58,Surburban,Casual Cloths,TOM_BU,799,1,18-12-2017,3,5291.3,21,2.338
Loreen Griepentrog,Male,18590.8,Rural,Casual Cloths,TOM_BU,499,1,18-05-2014,3,9929.5,20,3.7308
Tayna Keirnan,Male,28539.08,Surburban,Casual Cloths,TOM_BU,599,1,18-05-2014,1,1505.7,41,5.7768
Nieves Planty,Female,25520.07,Surburban,Casual Cloths,TOM_BU,499,1,10-11-2014,9,10416.7,30,60.1536
Glenn Robinault,Male,43204.03,Urban,Casual Cloths,TOM_BU,2499,1,10-11-2014,10,10933.3,60,4.2861
Julianna Racer,Female,67537.29,Urban,Casual Cloths,TOM_BU,799,2,10-11-2014,2,20899.9,12,11.1664
Ashton Nitchals,Female,29522.33,Surburban,Casual Cloths,TOM_BU,449,1,10-11-2014,6,22505,30,28.008
Shaun Scovil,Male,28346.64,Surburban,Casual Cloths,TOM_BU,1099,1,10-11-2014,10,5487.3,50,14.896
Vinnie Meir,Male,31612.91,Urban,Suits,TOM_BU,499,2,09-01-2016,4,8537.2,40,118.983
Lucia Flipp,Male,31473.2,Urban,Casual Cloths,TOM_BU,2499,1,09-01-2016,12,8650.6,60,141.723
Corazon Ivaska,Male,31705.59,Rural,Casual Cloths,TOM_BU,349,1,22-09-2017,9,20498.1,36,5.022
Jaime Perugini,Male,31923.5,Urban,Casual Cloths,TOM_BU,549,1,22-09-2017,7,24092.6,27,-18.5262
Miriam Stakes,Male,29688.37,Rural,Casual Cloths,TOM_BU,349,1,23-12-2014,6,498.4,36,58.0272
Vallie Nigl,Female,57203.56,Surburban,Casual Cloths,TOM_BU,799,2,26-05-2016,1,1504.3,25,0.1692
Sheldon Isachsen,Male,62587.8,Surburban,Casual Cloths,TOM_BU,299,1,26-05-2016,12,2864.4,23,6.534
Nickie Balonek,Female,62192.36,Surburban,Suits,TOM_BU,499,2,08-07-2017,8,9625.7,20,35.3346
Fletcher Caneles,Female,62976.39,Urban,Casual Cloths,TOM_BU,799,1,13-05-2014,10,3294.9,35,52.4895
Rutha Eisert,Male,18935.5,Rural,Casual Cloths,TOM_BU,799,1,10-11-2017,7,3416.7,25,314.2719
Brandon Geigel,Male,25689.48,Urban,Suits,TOM_BU,499,1,10-11-2017,6,6107.5,20,124.9552
Franchesca Lamme,Female,70499.68,Rural,Casual Cloths,TOM_BU,1097,1,02-10-2015,10,2629.2,22,45.528
Lorriane Naddeo,Male,31347.42,Rural,Casual Cloths,dream_o,1499,1,02-10-2015,1,39532.5,40,23.004
Asuncion Berson,Female,62416.83,Urban,Casual Cloths,dream_o,499,1,02-10-2015,4,1950.2,40,32.4
Georgiann Hoerter,Female,71538,Urban,Suits,dream_o,599,1,02-10-2014,4,10819.9,48,3.4104
Hershel Bultron,Male,51647.59,Rural,Slippers,dream_o,599,1,02-10-2014,6,2171.4,50,1.46
Chu Collopy,Male,54929.4,Rural,Casual Cloths,dream_o,499,1,02-10-2014,10,17989.3,40,107.46
Bettina Vosmus,Female,43398.84,Urban,Sports Cloths,dream_o,499,1,02-10-2014,6,3090.5,40,4.6284
Lynsey Sport,Male,28560,Rural,Casual Cloths,dream_o,599,1,02-10-2014,12,9321.9,48,-3.264
Phil Kuechler,Female,57092.82,Surburban,Casual Cloths,dream_o,899,1,02-10-2014,12,5243,61,20.1579
Cordelia Nicks,Male,30401.58,Surburban,Casual Cloths,dream_o,899,3,02-10-2014,6,1659.7,61,-0.0895
Georgeanna Marrano,Male,16018.21,Surburban,Casual Cloths,dream_o,599,1,11-08-2014,10,14785.4,50,18.767
Rosendo Lanter,Male,40505.51,Surburban,Casual Cloths,dream_o,599,1,01-09-2017,5,1021.3,50,39.066
Jerilyn Norcia,Female,24825.3,Urban,Casual Cloths,dream_o,699,3,16-04-2017,9,8136.1,57,-44.2782
Elfriede Bakeley,Male,32736.3,Urban,Casual Cloths,dream_o,699,1,16-04-2017,10,6999.3,57,-4.7784
Harris Sheck,Female,28733.46,Surburban,Casual Cloths,dream_o,699,1,16-04-2017,12,18825.8,57,-7.7292
Leonor Beilinson,Female,32013.92,Surburban,Casual Cloths,dream_o,699,1,24-04-2016,5,14631.4,57,1.3944
Terrilyn Waska,Male,30465.36,Surburban,Casual Cloths,dream_o,699,3,15-01-2016,11,5051.2,57,-15.5826
Maddie Foulds,Male,30892.29,Urban,Casual Cloths,dream_o,499,1,02-05-2016,5,4676.7,40,12.5832
Melynda Anstead,Male,12518.02,Surburban,Casual Cloths,dream_o,699,1,02-05-2016,5,15780.1,57,15.9516
Odette Thigpen,Male,29439.17,Rural,Slippers,dream_o,699,2,20-11-2016,2,8592.5,57,-77.333
Steffanie Meinen,Male,31578.84,Urban,Sports Cloths,dream_o,699,1,20-11-2016,1,9424.8,57,46.095
Antonette Stimac,Male,31647.74,Surburban,Casual Cloths,dream_o,599,1,20-11-2016,3,552.3,48,-2.8272
Thora Daneker,Male,59027.22,Surburban,Casual Cloths,dream_o,699,1,01-02-2016,10,5986.4,57,14.677
Nada Massanet,Female,64052.8,Urban,Casual Cloths,dream_o,699,1,31-03-2017,9,9258.9,57,-22.8956
Ivette Dills,Male,61447.04,Surburban,Casual Cloths,dream_o,699,2,01-12-2017,7,14781.9,57,24.7275
Devon Delacerda,Female,31187.71,Urban,Casual Cloths,dream_o,699,2,01-12-2017,11,10805.2,57,-18.1176
Lon Tibbles,Male,32110.89,Surburban,Casual Cloths,dream_o,699,1,10-12-2017,6,6758.5,57,4.908
Tennie Santanna,Male,60080.97,Urban,Casual Cloths,dream_o,599,2,10-12-2017,8,13220.9,50,38.988
Michal Gunyan,Male,29463.12,Surburban,Casual Cloths,dream_o,699,1,17-09-2016,2,16011.8,57,9.9652
Enola Yandow,Male,18475.2,Urban,Casual Cloths,dream_o,699,1,17-09-2016,1,18766.3,57,7.9188
Meghann Mamudoski,Male,36369.59,Urban,Casual Cloths,dream_o,699,1,23-12-2016,9,4632.6,57,11.6795
Latanya Mattia,Male,4032.1,Urban,Casual Cloths,dream_o,699,1,17-04-2017,11,18951.8,57,5.2773
Chandra Firlik,Male,18619.67,Urban,Casual Cloths,dream_o,699,1,27-10-2017,3,6185.9,57,2.205
Barney Dewer,Male,18590.8,Surburban,Casual Cloths,dream_o,699,1,27-10-2017,11,19892.6,50,2.0388
Ocie Chreene,Female,18679.67,Urban,Casual Cloths,dream_o,599,1,08-07-2016,3,5901,48,9.4486
Precious Dubray,Male,29550.71,Surburban,Suits,dream_o,599,1,08-07-2016,1,5633.6,50,6.03
Sanda Laramie,Female,30309.6,Rural,Casual Cloths,dream_o,699,2,09-08-2015,10,5787.6,57,1.6704
Gaynell Benavente,Male,63332.83,Urban,Casual Cloths,dream_o,699,1,09-12-2016,8,4484.9,57,-29.3238
Bethanie Cutsforth,Female,29635.9,Rural,Casual Cloths,dream_o,899,1,09-12-2016,1,1262.1,61,-2.0622
Yvette Capiga,Female,62132.07,Urban,Casual Cloths,dream_o,699,1,13-11-2016,10,1955.1,51,-4.704
Alana Blackmon,Female,31251.4,Surburban,Casual Cloths,dream_o,699,1,14-11-2014,5,9244.2,57,7.2576
Lakeesha Beachel,Male,29686.8,Urban,Casual Cloths,dream_o,699,1,17-11-2014,3,1295.7,50,7.9984
Ailene Friedman,Male,32348.78,Urban,Casual Cloths,dream_o,699,1,17-11-2014,3,25302.9,50,352.296
Valene Madson,Male,19613.04,Urban,Casual Cloths,dream_o,699,1,17-11-2014,10,2200.8,50,72.432
Floyd Bub,Female,57620.81,Surburban,Casual Cloths,dream_o,699,1,04-03-2016,7,394.8,57,3.528
Johnathon Wadden,Male,6737.33,Rural,Casual Cloths,dream_o,699,1,11-10-2014,4,12629.4,50,67.9833
Kenneth Drizin,Female,18943.58,Surburban,Casual Cloths,dream_o,699,1,22-05-2014,6,1674.4,55,33.995
Leila Titzer,Female,20715.12,Rural,Suits,dream_o,699,1,22-05-2014,4,631.4,55,12.586
Marquetta Quinlisk,Male,11677.03,Urban,Casual Cloths,dream_o,599,1,15-07-2014,6,7197.4,50,1.3068
Annamae Beliles,Male,10122.63,Urban,Casual Cloths,dream_o,699,1,15-07-2014,9,873.6,50,2.6814
An Dosal,Female,11061.77,Urban,Casual Cloths,dream_o,599,1,27-12-2015,1,39270,50,3.4848
Karina Cortesi,Male,44690.97,Surburban,Casual Cloths,dream_o,599,2,09-02-2015,12,15390.2,50,22.941
Otis Luong,Male,8007.54,Surburban,Casual Cloths,dream_o,599,2,08-05-2017,5,27423.9,50,1049.985
Brendan Kasperek,Female,1679.43,Urban,Casual Cloths,dream_o,899,2,02-11-2017,1,8525.3,61,9.12
Keith Evartt,Male,25340.42,Surburban,Casual Cloths,dream_o,699,2,02-11-2017,9,24052.7,57,9.1674
Paulina Arand,Male,59757.15,Surburban,Casual Cloths,dream_o,599,2,05-04-2014,2,10824.8,50,7.5768
Cherelle Welschmeyer,Male,39563.83,Surburban,Casual Cloths,dream_o,1499,2,05-04-2014,5,27428.8,40,8.4071
Percy Neelon,Female,19995.71,Surburban,Casual Cloths,dream_o,599,4,05-04-2014,2,14062.3,48,6.3504
Margot Storrs,Female,25093.9,Urban,Casual Cloths,dream_o,699,2,05-04-2014,1,4047.4,57,6.6584
Paris Bellis,Female,30054.72,Surburban,Casual Cloths,dream_o,599,1,05-04-2014,12,28051.1,50,83.281
Sina Masiejczyk,Male,23888.04,Surburban,Casual Cloths,dream_o,499,1,17-09-2014,10,8237.6,40,13.1956
Kimi Selfe,Female,2255.05,Urban,Casual Cloths,dream_o,599,1,17-09-2014,2,6170.5,50,1.6762
Chun Richrdson,Male,25409.77,Surburban,Casual Cloths,dream_o,599,1,30-09-2014,4,5785.5,50,5.1816
Lelia Thiemann,Male,29657.24,Rural,Casual Cloths,dream_o,599,1,12-09-2014,12,4699.1,50,-46.8776
Cordell Zinda,Female,20124.11,Urban,Casual Cloths,dream_o,599,1,20-02-2017,6,20139.7,48,1.9024
Chauncey Mcelreath,Female,42425.19,Surburban,Casual Cloths,dream_o,899,1,13-12-2015,9,4228,61,49.4376
Tenesha Stropko,Male,40342.02,Surburban,Casual Cloths,dream_o,599,2,13-12-2015,12,3655.4,50,9.855
Anjelica Lovero,Female,12278.93,Surburban,Casual Cloths,dream_o,699,1,13-12-2015,10,9555.7,57,27.3735
Olga Adessa,Male,39122.69,Urban,Casual Cloths,dream_o,599,1,13-12-2015,5,11375.7,50,15.2208
Monte Tindal,Male,503.6,Urban,Casual Cloths,dream_o,499,1,30-10-2016,1,3596.6,42,3.504
Pamela Mccoskey,Male,40493.08,Rural,Casual Cloths,dream_o,899,1,26-12-2014,6,5964.7,61,0.1191
Toshia Lippoldt,Female,53744.86,Urban,Casual Cloths,Pu,1299,1,26-12-2014,7,9499.7,60,1.1136
Polly Sandusky,Male,3166.09,Urban,Suits,Pu,1799,1,15-08-2014,8,16762.9,20,-52.632
Judy Boerboom,Male,679.2,Urban,Casual Cloths,Pu,493,1,01-10-2017,12,3108,60,767.2005
Celestine Pritt,Female,2735.6,Surburban,Casual Cloths,Pu,449,3,23-05-2015,2,5684.7,60,-12.796
Murray Fode,Male,11449.6,Urban,Casual Cloths,Pu,449,1,23-05-2015,8,14931.7,50,13.7016
Shoshana Courter,Male,44708.82,Rural,Casual Cloths,Pu,439,1,16-11-2017,11,25321.1,55,215.9973
Glendora Pezley,Male,9815.46,Urban,Casual Cloths,Pu,499,1,18-11-2014,1,15045.8,73,-40.7976
Carlene Kana,Male,9718.1,Surburban,Casual Cloths,Pu,369,1,18-11-2014,6,10672.2,60,-16.3183
Adria Gilliam,Female,4823.14,Urban,Casual Cloths,Pu,1299,1,18-11-2014,10,36781.5,36,-107.9928
Paola Perkins,Male,46499.39,Surburban,Casual Cloths,Pu,1999,1,18-11-2014,5,28137.2,35,5.2773
Elina Maury,Male,46508.52,Surburban,Casual Cloths,Pu,499,1,18-11-2014,1,13263.6,60,-1.4256
Emile Dorio,Female,47216.13,Urban,Casual Cloths,Pu,425,2,30-12-2014,1,18689.3,60,4.7067
Zoila Lannigan,Male,58821.12,Surburban,Casual Cloths,Pu,1299,1,30-12-2014,7,32219.6,45,19.0386
Leontine Stalma,Male,12679.7,Urban,Casual Cloths,Pu,2999,1,30-12-2014,10,21376.6,55,-3.6576
Troy Dicus,Male,68268.55,Surburban,Casual Cloths,Pu,2499,1,30-12-2014,8,12971.7,60,14.3952
Annamaria Vanhuss,Female,45198.29,Urban,Casual Cloths,Pu,1799,1,05-11-2015,3,14268.8,65,8.8704
Dorothea Lowther,Male,47295.76,Urban,Casual Cloths,Pu,372,1,17-09-2016,3,18152.4,60,78.435
Marion Letran,Male,37897.17,Rural,Casual Cloths,Pu,1799,1,20-03-2016,10,14981.4,41,38.038
Trinidad Bredernitz,Male,3200,Urban,Casual Cloths,Pu,2499,1,27-09-2014,4,36238.3,52,40.1702
Herminia Penso,Female,646.68,Urban,Suits,Pu,1499,1,24-12-2017,9,14112,35,48.3136
Val Bigaud,Male,71239.8,Surburban,Casual Cloths,Pu,1799,1,24-12-2017,11,21735.7,65,4.8519
Renay Oviedo,Female,52800.23,Urban,Casual Cloths,Pu,2999,2,10-11-2017,2,16223.2,55,-427.45
Toi Rollison,Female,10194.63,Surburban,Casual Cloths,Pu,1299,1,11-09-2015,10,10698.8,36,4.2336
Shanice Pennel,Male,53725.8,Surburban,Casual Cloths,Pu,2799,1,20-12-2014,5,33997.6,47,3.8073
Oliva Ramerez,Male,51122.53,Rural,Casual Cloths,Pu,1499,1,20-12-2014,1,5722.5,55,74.574
Melvin Rather,Female,2924,Urban,Slippers,Pu,2499,1,23-07-2015,9,8705.2,40,20.682
Shay Knieper,Male,54432.67,Urban,Casual Cloths,Pu,1499,1,11-11-2014,10,1573.6,40,-1480.0335
Ruby Sensibaugh,Male,66681.15,Surburban,Sports Cloths,Pu,1499,1,11-11-2014,10,3591.7,61,-1.9744
Caren Doscher,Male,60375.12,Surburban,Casual Cloths,Pu,1499,1,11-11-2014,11,10378.2,45,6.756
Frank Amend,Male,49115.16,Urban,Casual Cloths,Pu,499,3,11-11-2014,9,6388.2,60,7.8735
Lasandra Frisinger,Male,72554.06,Rural,Casual Cloths,Pu,999,1,11-11-2014,1,14378,30,95.0968
Sommer Frere,Male,65514.61,Urban,Casual Cloths,Pu,2799,1,11-11-2014,10,3784.9,47,16.704
Gretchen Mckeon,Male,59887.88,Urban,Casual Cloths,Pu,2299,1,11-11-2014,9,6792.8,45,15.0735
Providencia Marien,Male,36542.06,Surburban,Casual Cloths,Pu,1299,1,14-12-2017,3,9313.5,60,28.497
Lindsey Arnoldi,Female,62234.98,Surburban,Casual Cloths,Pu,2999,1,14-12-2017,1,24386.6,45,19.755
